"","colonyID","tagNumber","qwm","callow","block"
"143","BI141",1504,"Queen","NaN",1
"144","BI141",1320,"Worker","NaN",1
"145","BI141",1348,"Worker","NaN",1
"146","BI141",1381,"Worker","NaN",1
"147","BI141",2713,"Worker","NaN",1
"148","BI141",2748,"Worker","NaN",1
"149","BI141",1443,"Worker","NaN",1
"150","BI141",1486,"Worker","NaN",1
"151","BI141",2437,"Worker","NaN",1
"152","BI141",1288,"Worker","NaN",1
"153","BI141",1314,"Worker","NaN",1
"154","BI141",1325,"Worker","NaN",1
"155","BI141",1514,"Worker","NaN",1
"156","BI141",1358,"Worker","NaN",1
"157","BI141",2468,"Worker","NaN",1
"158","BI141",2509,"Worker","NaN",1
"159","BI141",1391,"Worker","NaN",1
"160","BI141",1619,"Worker","NaN",1
"161","BI141",1261,"Worker","NaN",1
