"","colonyID","tagNumber","qwm","callow","block"
"553","BI66",688,"Worker","NaN",1
"554","BI66",2240,"Worker","NaN",1
"555","BI66",3460,"Worker","NaN",1
"556","BI66",3328,"Worker","NaN",1
"557","BI66",3613,"Worker","NaN",1
"558","BI66",852,"Worker","NaN",1
"559","BI66",3364,"Worker","NaN",1
"560","BI66",3498,"Worker","NaN",1
"561","BI66",3375,"Worker","NaN",1
"562","BI66",2251,"Worker","NaN",1
"563","BI66",3529,"Worker","NaN",1
"564","BI66",3336,"Worker","NaN",1
"565","BI66",3605,"Worker","NaN",1
"566","BI66",3602,"Worker","NaN",1
"567","BI66",3470,"Worker","NaN",1
"568","BI66",3360,"Worker","NaN",1
"569","BI66",3493,"Worker","Callow",1
"570","BI66",3279,"Worker","NaN",1
"571","BI66",3562,"Worker","NaN",1
"572","BI66",2057,"Worker","NaN",1
"573","BI66",3639,"Worker","NaN",1
"574","BI66",2154,"Worker","NaN",1
"575","BI66",3560,"Worker","NaN",1
"576","BI66",3522,"Worker","NaN",1
"577","BI66",3333,"Worker","NaN",1
"578","BI66",3437,"Worker","NaN",1
"579","BI66",3559,"Worker","NaN",1
"580","BI66",2082,"Worker","NaN",1
"581","BI66",3638,"Worker","Callow",1
"582","BI66",1219,"Worker","NaN",1
"583","BI66",3400,"Worker","NaN",1
"584","BI66",2315,"Worker","NaN",1
"585","BI66",2277,"Worker","NaN",1
"586","BI66",3557,"Worker","NaN",1
"587","BI66",1022,"Worker","NaN",1
"588","BI66",3240,"Worker","NaN",1
"589","BI66",2376,"Worker","NaN",1
"590","BI66",3329,"Worker","NaN",1
"591","BI66",2407,"Worker","NaN",1
"592","BI66",3426,"Worker","NaN",1
"593","BI66",2185,"Worker","NaN",1
"594","BI66",3523,"Worker","NaN",1
"595","BI66",698,"Worker","NaN",1
"596","BI66",2351,"Worker","NaN",1
"597","BI66",1886,"Worker","NaN",1
"598","BI66",3239,"Worker","NaN",1
"599","BI66",3245,"Worker","NaN",1
"600","BI66",3607,"Worker","NaN",1
"601","BI66",3310,"Worker","NaN",1
"602","BI66",2010,"Worker","NaN",1
"603","BI66",2936,"Worker","NaN",1
"604","BI66",3270,"Worker","NaN",1
"605","BI66",3471,"Worker","NaN",1
"606","BI66",2961,"Worker","NaN",1
"607","BI66",2406,"Worker","NaN",1
"608","BI66",2282,"Worker","NaN",1
"609","BI66",3503,"Worker","NaN",1
"610","BI66",2283,"Worker","NaN",1
"611","BI66",2113,"Worker","NaN",1
"612","BI66",3635,"Worker","NaN",1
"613","BI66",3301,"Worker","NaN",1
"614","BI66",3111,"Worker","NaN",1
"615","BI66",3275,"Worker","NaN",1
"616","BI66",3609,"Worker","NaN",1
"617","BI66",3278,"Worker","NaN",1
"618","BI66",3361,"Worker","NaN",1
"619","BI66",3235,"Worker","NaN",1
"620","BI66",3064,"Worker","NaN",1
"621","BI66",3402,"Worker","NaN",1
"622","BI66",2350,"Worker","NaN",1
"623","BI66",2112,"Worker","NaN",1
"624","BI66",3150,"Worker","NaN",1
"625","BI66",3303,"Worker","NaN",1
"626","BI66",3489,"Worker","NaN",1
"627","BI66",3110,"Worker","NaN",1
"628","BI66",2215,"Worker","NaN",1
"629","BI66",3456,"Worker","NaN",1
"630","BI66",1949,"Worker","NaN",1
"631","BI66",2188,"Worker","NaN",1
"632","BI66",2314,"Worker","NaN",1
