"","colonyID","tagNumber","qwm","callow","block"
"1306","BI208",6007,"Worker","NaN",1
"1307","BI208",7024,"Worker","NaN",1
"1308","BI208",6874,"Worker","NaN",1
"1309","BI208",7212,"Worker","NaN",1
"1310","BI208",5843,"Worker","Callow",1
"1311","BI208",7278,"Worker","NaN",1
"1312","BI208",6741,"Worker","NaN",1
"1313","BI208",7122,"Worker","NaN",1
"1314","BI208",7179,"Worker","NaN",1
"1315","BI208",5949,"Worker","NaN",1
"1316","BI208",7302,"Worker","NaN",1
"1317","BI208",6601,"Worker","NaN",1
"1318","BI208",7129,"Worker","NaN",1
"1319","BI208",5883,"Worker","NaN",1
"1320","BI208",6548,"Worker","NaN",1
"1321","BI208",6143,"Worker","NaN",1
"1322","BI208",7177,"Worker","NaN",1
"1323","BI208",5873,"Worker","NaN",1
"1324","BI208",6008,"Worker","NaN",1
"1325","BI208",5663,"Worker","NaN",1
"1326","BI208",5948,"Queen","NaN",1
"1327","BI208",7155,"Worker","NaN",1
"1328","BI208",6571,"Worker","NaN",1
"1329","BI208",6768,"Worker","NaN",1
"1330","BI208",7202,"Worker","NaN",1
"1331","BI208",5942,"Worker","NaN",1
"1332","BI208",6713,"Worker","NaN",1
"1333","BI208",6840,"Worker","NaN",1
"1334","BI208",5789,"Worker","NaN",1
"1335","BI208",6631,"Worker","NaN",1
"1336","BI208",6789,"Worker","NaN",1
"1337","BI208",7242,"Worker","NaN",1
"1338","BI208",5945,"Worker","NaN",1
"1339","BI208",7279,"Worker","NaN",1
"1340","BI208",6680,"Worker","NaN",1
"1341","BI208",6502,"Worker","NaN",1
"1342","BI208",5939,"Worker","NaN",1
"1343","BI208",6038,"Worker","NaN",1
"1344","BI208",5808,"Worker","NaN",1
"1345","BI208",6067,"Worker","NaN",1
"1346","BI208",7165,"Worker","NaN",1
"1347","BI208",5681,"Worker","NaN",1
"1348","BI208",7160,"Worker","Callow",1
"1349","BI208",5904,"Worker","NaN",1
"1350","BI208",5979,"Worker","NaN",1
