"","colonyID","tagNumber","qwm","callow","block"
"162","BI41",2508,"Queen","NaN",1
"163","BI41",1257,"Worker","NaN",1
"164","BI41",1420,"Worker","NaN",1
"165","BI41",1255,"Worker","NaN",1
"166","BI41",1354,"Worker","NaN",1
"167","BI41",1287,"Worker","NaN",1
"168","BI41",2712,"Worker","NaN",1
"169","BI41",1505,"Worker","NaN",1
"170","BI41",2465,"Worker","NaN",1
"171","BI41",2432,"Worker","NaN",1
"172","BI41",2811,"Worker","NaN",1
"173","BI41",1518,"Worker","NaN",1
"174","BI41",2446,"Worker","NaN",1
"175","BI41",1293,"Worker","NaN",1
"176","BI41",1414,"Worker","NaN",1
"177","BI41",2749,"Worker","NaN",1
"178","BI41",2504,"Worker","NaN",1
"179","BI41",1251,"Worker","NaN",1
"180","BI41",2469,"Worker","NaN",1
"181","BI41",2800,"Worker","NaN",1
"182","BI41",1355,"Worker","NaN",1
"183","BI41",2505,"Worker","NaN",1
"184","BI41",1448,"Worker","NaN",1
