"","colonyID","tagNumber","qwm","callow","block"
"845","BI89",3856,"Worker","NaN",1
"846","BI89",4925,"Worker","NaN",1
"847","BI89",5284,"Worker","NaN",1
"848","BI89",4128,"Worker","NaN",1
"849","BI89",5351,"Worker","NaN",1
"850","BI89",4333,"Worker","NaN",1
"851","BI89",3964,"Worker","NaN",1
"852","BI89",4886,"Worker","NaN",1
"853","BI89",5196,"Worker","NaN",1
"854","BI89",5294,"Worker","NaN",1
"855","BI89",5604,"Worker","NaN",1
"856","BI89",4990,"Worker","NaN",1
"857","BI89",5353,"Worker","NaN",1
"858","BI89",5578,"Worker","NaN",1
"859","BI89",4195,"Worker","NaN",1
"860","BI89",5221,"Worker","NaN",1
"861","BI89",5109,"Worker","NaN",1
"862","BI89",5258,"Worker","NaN",1
"863","BI89",5312,"Worker","Callow",1
"864","BI89",3740,"Worker","NaN",1
"865","BI89",5126,"Worker","NaN",1
"866","BI89",4959,"Worker","NaN",1
"867","BI89",4987,"Worker","NaN",1
"868","BI89",5290,"Worker","NaN",1
"869","BI89",4981,"Worker","NaN",1
"870","BI89",3710,"Worker","NaN",1
"871","BI89",5321,"Worker","NaN",1
"872","BI89",3963,"Worker","NaN",1
"873","BI89",4955,"Worker","NaN",1
"874","BI89",5487,"Worker","NaN",1
"875","BI89",6466,"Worker","NaN",1
"876","BI89",3700,"Worker","NaN",1
"877","BI89",5357,"Worker","NaN",1
"878","BI89",5512,"Worker","NaN",1
"879","BI89",3730,"Worker","NaN",1
"880","BI89",5347,"Worker","NaN",1
"881","BI89",3802,"Worker","NaN",1
"882","BI89",5314,"Worker","NaN",1
"883","BI89",5517,"Worker","NaN",1
"884","BI89",3988,"Worker","NaN",1
"885","BI89",5166,"Worker","NaN",1
"886","BI89",3994,"Worker","NaN",1
"887","BI89",5263,"Worker","NaN",1
"888","BI89",5114,"Worker","NaN",1
"889","BI89",5108,"Worker","NaN",1
"890","BI89",3902,"Worker","NaN",1
"891","BI89",3839,"Worker","NaN",1
"892","BI89",4625,"Worker","NaN",1
"893","BI89",4892,"Worker","NaN",1
"894","BI89",6368,"Worker","NaN",1
"895","BI89",4883,"Worker","NaN",1
"896","BI89",5473,"Worker","NaN",1
"897","BI89",4092,"Worker","NaN",1
"898","BI89",3697,"Worker","NaN",1
"899","BI89",4421,"Worker","NaN",1
"900","BI89",5450,"Worker","NaN",1
"901","BI89",3644,"Worker","NaN",1
"902","BI89",3955,"Worker","NaN",1
"903","BI89",4944,"Worker","NaN",1
"904","BI89",5191,"Worker","NaN",1
"905","BI89",4103,"Worker","NaN",1
"906","BI89",5379,"Worker","NaN",1
"907","BI89",5582,"Worker","NaN",1
"908","BI89",3965,"Worker","NaN",1
"909","BI89",3871,"Worker","NaN",1
"910","BI89",5583,"Worker","NaN",1
"911","BI89",5135,"Worker","NaN",1
"912","BI89",4129,"Worker","NaN",1
"913","BI89",3732,"Worker","NaN",1
"914","BI89",3954,"Worker","NaN",1
"915","BI89",5385,"Worker","NaN",1
"916","BI89",5015,"Worker","NaN",1
"917","BI89",3796,"Worker","NaN",1
"918","BI89",5049,"Worker","NaN",1
"919","BI89",5152,"Worker","NaN",1
"920","BI89",5388,"Worker","NaN",1
"921","BI89",3961,"Worker","NaN",1
"922","BI89",5444,"Worker","NaN",1
"923","BI89",5389,"Worker","NaN",1
"924","BI89",5483,"Worker","NaN",1
"925","BI89",5514,"Queen","NaN",1
"926","BI89",4355,"Worker","NaN",1
"927","BI89",5115,"Worker","NaN",1
"928","BI89",3737,"Worker","NaN",1
"929","BI89",3793,"Worker","NaN",1
"930","BI89",5119,"Worker","NaN",1
"931","BI89",5167,"Worker","Callow",1
"932","BI89",5549,"Worker","NaN",1
"933","BI89",5658,"Worker","NaN",1
"934","BI89",5511,"Worker","NaN",1
"935","BI89",4061,"Worker","NaN",1
"936","BI89",4203,"Worker","NaN",1
"937","BI89",3806,"Worker","NaN",1
"938","BI89",5414,"Worker","NaN",1
"939","BI89",5542,"Worker","NaN",1
"940","BI89",5318,"Worker","NaN",1
"941","BI89",6448,"Worker","NaN",1
"942","BI89",5579,"Worker","NaN",1
"943","BI89",6251,"Worker","NaN",1
"944","BI89",5609,"Worker","NaN",1
"945","BI89",5253,"Worker","NaN",1
"946","BI89",5131,"Worker","NaN",1
"947","BI89",5659,"Worker","NaN",1
