"","colonyID","tagNumber","qwm","callow","block"
"1351","BI33",6498,"Worker","NaN",1
"1352","BI33",7203,"Worker","NaN",1
"1353","BI33",7305,"Worker","NaN",1
"1354","BI33",7084,"Worker","NaN",1
"1355","BI33",6600,"Worker","NaN",1
"1356","BI33",5086,"Worker","NaN",1
"1357","BI33",7126,"Queen","NaN",1
"1358","BI33",6834,"Worker","NaN",1
"1359","BI33",6908,"Worker","NaN",1
"1360","BI33",6681,"Worker","NaN",1
"1361","BI33",7233,"Worker","NaN",1
"1362","BI33",5753,"Worker","NaN",1
"1363","BI33",6626,"Worker","NaN",1
"1364","BI33",6974,"Worker","NaN",1
"1365","BI33",6696,"Worker","NaN",1
"1366","BI33",7030,"Worker","NaN",1
"1367","BI33",7158,"Worker","NaN",1
"1368","BI33",6605,"Worker","NaN",1
"1369","BI33",5046,"Worker","NaN",1
"1370","BI33",6940,"Worker","NaN",1
"1371","BI33",6604,"Worker","NaN",1
"1372","BI33",5886,"Worker","NaN",1
"1373","BI33",6737,"Worker","NaN",1
"1374","BI33",7161,"Worker","NaN",1
"1375","BI33",6598,"Worker","NaN",1
"1376","BI33",7061,"Worker","NaN",1
"1377","BI33",7207,"Worker","NaN",1
"1378","BI33",7299,"Worker","NaN",1
"1379","BI33",6706,"Worker","NaN",1
"1380","BI33",7060,"Worker","NaN",1
"1381","BI33",7303,"Worker","NaN",1
"1382","BI33",7309,"Worker","NaN",1
"1383","BI33",7033,"Worker","NaN",1
"1384","BI33",6712,"Worker","NaN",1
"1385","BI33",7159,"Worker","NaN",1
"1386","BI33",7071,"Worker","NaN",1
"1387","BI33",6746,"Worker","NaN",1
"1388","BI33",6594,"Worker","NaN",1
"1389","BI33",6814,"Worker","NaN",1
"1390","BI33",6875,"Worker","NaN",1
"1391","BI33",5472,"Worker","NaN",1
"1392","BI33",6785,"Worker","NaN",1
"1393","BI33",6788,"Worker","NaN",1
"1394","BI33",6508,"Worker","NaN",1
"1395","BI33",7243,"Worker","NaN",1
"1396","BI33",7213,"Worker","NaN",1
"1397","BI33",6560,"Worker","NaN",1
"1398","BI33",7335,"Worker","NaN",1
"1399","BI33",7304,"Worker","NaN",1
