"","colonyID","tagNumber","qwm","callow","block"
"1729","BI211",727,"Worker","NaN",1
"1730","BI211",1387,"Worker","NaN",1
"1731","BI211",729,"Worker","NaN",1
"1732","BI211",265,"Worker","NaN",1
"1733","BI211",703,"Worker","NaN",1
"1734","BI211",764,"Worker","NaN",1
"1735","BI211",1282,"Worker","NaN",1
"1736","BI211",1566,"Worker","NaN",1
"1737","BI211",481,"Worker","NaN",1
"1738","BI211",1562,"Worker","NaN",1
"1739","BI211",2474,"Worker","NaN",1
"1740","BI211",387,"Worker","NaN",1
"1741","BI211",42,"Queen","NaN",1
"1742","BI211",269,"Male","Callow",1
"1743","BI211",258,"Worker","NaN",1
"1744","BI211",70,"Worker","NaN",1
"1745","BI211",392,"Worker","NaN",1
"1746","BI211",702,"Worker","NaN",1
"1747","BI211",543,"Worker","NaN",1
"1748","BI211",429,"Worker","NaN",1
"1749","BI211",722,"Worker","NaN",1
"1750","BI211",2716,"Worker","NaN",1
"1751","BI211",728,"Worker","NaN",1
"1752","BI211",2739,"Worker","NaN",1
"1753","BI211",542,"Worker","NaN",1
"1754","BI211",491,"Male","NaN",1
"1755","BI211",631,"Worker","NaN",1
"1756","BI211",565,"Male","Callow",1
"1757","BI211",570,"Worker","NaN",1
"1758","BI211",236,"Worker","NaN",1
"1759","BI211",643,"Worker","NaN",1
"1760","BI211",600,"Worker","NaN",1
"1761","BI211",689,"Worker","NaN",1
"1762","BI211",538,"Worker","NaN",1
"1763","BI211",449,"Worker","NaN",1
"1764","BI211",1,"Worker","NaN",1
"1765","BI211",1567,"Worker","NaN",1
