Colony ID,Tag List,Queen/male,Callow
BI55,2089,Queen,
BI195,3244,Queen,
BI195,2189,,
BI195,3296,,
BI195,3273,,
BI195,3237,,
BI195,1723,,
BI195,3526,,
BB36,2286,,
BB36,3371,Queen,
BB36,3311,,
BB36,3397,Male,
BB36,3297,Male,
BB36,3436,,
BB36,3565,Male,
BB36,2305,Male,
BB137,3306,Queen,
BB137,3065,,
BB137,3374,,
