Colony ID,Tag List,Queen/male,Callow
BI56,138,Queen,
BI56,301,,
BI56,237,,
BI56,389,,
BI170,160,Queen,
BI170,360,,
BI170,352,,
BI238,135,,
BI238,47,,
BI238,1452,Queen,
BB38,101,,
BB38,1599,,
BB38,331,Queen,
